transaction_id,sender_account,receiver_account,amount,transaction_type,location,device_id,ip_address,is_suspicious
706,109,144,251.51,Bank Transfer,Dubai,06440ccb-2a0e-44a8-8483-008d5cc820cb,132.204.202.211,False
707,67,113,72494.43,Card Payment,Dubai,b3a49069-4834-4adc-a702-0b0df7798dff,122.247.198.0,False
708,141,74,90288.45,Card Payment,New York,0090f844-a1d5-4df3-be78-8ad84d22a11e,27.123.131.33,False
709,31,169,1365.59,Bank Transfer,Mumbai,128fe657-ba6b-418d-8fb0-0acfa8b41abb,160.235.115.210,False
710,80,109,81890.68,Wallet Transfer,Delhi,15fb429e-6949-400f-8138-509c7ee00ea1,87.152.237.248,False
711,134,191,91572.66,Bank Transfer,Mumbai,99f24eab-cde5-4d76-8f23-fda34139d192,134.177.254.101,False
712,38,74,82698.67,UPI,Dubai,13f4369e-2621-450f-b68c-f2ce10a38985,221.156.249.109,False
713,32,77,38522.68,Bank Transfer,Singapore,5033c9e6-c6eb-4769-976a-63b9f518c320,94.34.59.63,False
714,105,156,87893.14,Card Payment,Mumbai,b5532290-e42c-426b-94f7-aeb0b0b016a2,137.221.10.62,False
715,40,128,40193.46,Wallet Transfer,Singapore,73b057c3-4dd7-4c6d-908d-dba550792f3d,107.0.255.135,False
716,156,30,52473.97,Bank Transfer,Delhi,07647167-ec3e-4d92-b341-2545f9dc113b,96.207.125.0,False
717,106,144,24982.61,Card Payment,Mumbai,bb8d7862-e3cb-4a36-9e26-da6f281fcce1,53.153.178.62,False
718,30,57,9890.62,Card Payment,Singapore,f72d99b6-f6ab-4147-ab1b-f424caa308d6,203.62.90.170,False
719,139,106,96577.98,Wallet Transfer,London,53a11a51-02e7-4655-8569-56bcfdd0a21f,113.30.196.152,False
720,166,71,94443.3,UPI,Delhi,4956577e-5047-4e5b-ac26-a1f096915691,101.146.155.87,False
721,60,42,14509.56,Bank Transfer,New York,0a43143d-9907-41c2-abb0-ac627e6a4380,98.215.105.96,False
722,132,105,92529.24,Bank Transfer,Dubai,20af95b4-5a3b-44c3-ac89-0abc0d3703ef,95.73.98.14,False
723,30,143,97306.97,Card Payment,London,9ff37973-8db8-4de5-af1c-ca74f49bbc61,48.22.238.8,False
724,118,152,15355.64,Wallet Transfer,New York,c7c681d0-746d-4c86-ac6e-2c36fddbd4b4,108.107.32.93,False
725,8,110,9052.08,Card Payment,Delhi,a2940d63-7213-43e3-99c8-0b09469657c5,1.37.234.47,False
726,16,45,15253.28,UPI,London,b0e9d852-4b66-4340-9de9-460332defdf6,47.238.229.119,False
727,22,177,99848.27,Card Payment,Mumbai,b64ca744-04ce-4ee2-98e4-63cd4bfac36b,96.201.21.216,False
728,160,152,13158.06,Card Payment,Mumbai,dae59cae-039c-4a95-9fcc-e09b1ee1fde3,152.77.49.214,False
729,153,189,42353.79,UPI,Singapore,7f73bc6d-fea4-44a7-944b-26aeaf55d2b8,175.36.96.185,False
730,173,43,76209.11,Card Payment,Mumbai,5d9280d6-c2a5-4a88-aa15-2148f19326d5,111.70.32.205,False
731,100,165,54750.45,Wallet Transfer,Dubai,b9ddfb3a-4a05-4da7-962d-ece72f512fef,102.249.186.30,False
732,3,115,11040.35,Wallet Transfer,Dubai,847f3408-1dfd-4bb3-be4c-01f8b71a4326,26.233.241.132,False
733,115,81,738203.17,Card Payment,Dubai,fed5eda4-5f12-4e8b-82cc-087f5cf4c3ae,76.159.76.182,True
734,31,58,73605.35,Wallet Transfer,Singapore,98e77b24-c265-4887-b1a5-8f90cde9140b,167.214.32.229,False
735,39,192,67993.6,Bank Transfer,London,d3559444-102a-4e92-bd2e-0c2621e650d9,2.38.140.209,False
736,104,148,53840.58,UPI,Dubai,5a206fb6-94ed-4a15-b2fa-2ffc83ee98dd,142.16.231.201,False
737,48,84,39265.01,Card Payment,Dubai,4e46d8e6-4c27-44f4-8a17-a5847e6d36e6,173.73.229.216,False
738,5,167,94964.44,Card Payment,Delhi,755d66fe-9000-4a3d-a727-413857beb660,52.206.54.245,False
739,184,155,58511.99,UPI,London,6b73f737-0150-4b89-9d70-0a92aea61910,123.229.252.59,False
740,102,188,11618.69,Wallet Transfer,New York,74b4bfdc-5a7d-4d31-8988-1a001b002c22,98.140.221.197,False
741,157,146,42030.09,Wallet Transfer,Mumbai,abb96cb4-9e6b-4810-bb16-ebebc11fa2f7,117.196.34.231,False
742,168,42,35600.89,UPI,Mumbai,54af5c31-fa16-4663-b7a7-57f5b86ebacb,203.217.202.189,False
743,84,53,329215.06,Card Payment,Dubai,e8fd7925-b4a9-4b4e-8cb3-02ce2dec65f5,43.24.14.179,True
744,24,182,21010.67,Card Payment,London,10927e95-869d-4114-8deb-ddb7e651497c,101.133.76.224,False
745,54,110,46851.12,Wallet Transfer,Dubai,a69cb772-1409-45ec-8811-ca169db3d798,13.89.253.13,False
746,8,190,30451.61,UPI,London,4f42bdab-7721-464c-8bc0-46cf21d98ded,106.132.8.221,False
747,187,13,15451.7,Card Payment,Singapore,5088fdff-0c7a-424c-a4ff-57761cc36a62,110.70.152.190,False
748,119,175,11199.01,UPI,Dubai,15fc024b-89ff-4fe1-8f32-ea9344cf3213,53.17.226.178,False
749,4,131,53090.72,UPI,Singapore,6827c1f0-6c4e-4f4d-bcda-88bde12100bb,94.201.34.116,False
750,20,162,16133.16,Card Payment,Dubai,cb408832-5f0a-4c37-b51a-fbb21024997e,197.148.134.169,False
751,34,145,72180.73,Wallet Transfer,London,dba49bb3-10ed-467a-a6ec-2c7461321d05,12.116.29.70,False
752,90,43,25366.72,UPI,Dubai,9fba1e85-4a5d-459e-b0f9-f8d900f27c58,177.101.214.151,False
753,163,142,86918.94,UPI,Delhi,bdc88360-d2a3-443e-a66b-12227c9df4b9,125.205.119.104,False
754,147,185,96664.47,Card Payment,Delhi,e29068ac-54d9-4a9b-917e-fbe8f21b651c,187.155.24.170,False
755,185,3,85755.56,Wallet Transfer,Dubai,80a2316a-7118-46f3-a5a2-28987b50d72b,187.131.187.175,False
756,141,52,50758.1,Bank Transfer,Mumbai,279634f0-f205-4706-b9ba-84e3b6d58516,109.250.182.86,False
757,119,70,70254.59,Card Payment,Singapore,d86c5b0f-8b1d-4cd1-b72a-05a2a75b2c56,194.23.154.220,False
758,169,179,24759.14,Wallet Transfer,Delhi,441beb1f-1443-46f2-b2d1-210fae971dd0,205.246.205.107,False
759,44,163,568749.24,Card Payment,Delhi,3118af49-226b-4524-abf7-7fa75119b23b,177.142.232.17,True
760,29,117,41810.97,Wallet Transfer,Delhi,5a4f7411-8828-41f7-a4e2-372409f3a23d,159.227.78.231,False
761,159,136,73025.56,Bank Transfer,New York,ad64da51-3fef-4110-a640-75e4512db143,24.165.210.237,False
762,185,152,45943.16,Bank Transfer,London,0f1488ac-6fa9-4339-ba63-f6b029b88d7d,72.136.203.175,False
763,166,177,73174.18,UPI,Delhi,b5903816-2f0c-43ab-8bf7-dd022c0686e1,147.145.75.220,False
764,72,155,39229.43,Wallet Transfer,Singapore,6b43ce81-4e9d-4b38-a0d0-3030867f354c,174.82.22.1,False
765,185,99,16981.31,Wallet Transfer,Delhi,30e46fa5-09a0-421d-81b5-671ed6c6252c,91.121.250.251,False
766,76,146,62479.76,Wallet Transfer,Delhi,351abead-134e-451d-86ae-87f0eef0d911,43.65.67.163,False
767,173,111,72543.13,UPI,Delhi,bbc622bf-3f17-46e8-a8c8-5c135451bb7c,77.149.34.199,False
768,182,160,2569.6,Card Payment,Dubai,a1fdfa77-52ad-48f5-945d-d033139dcd9d,174.89.139.31,False
769,126,32,28308.25,Wallet Transfer,Mumbai,552d1c93-5f46-45a1-aa5e-81f081cae9c5,183.178.176.84,False
770,167,26,29766.14,Wallet Transfer,Singapore,f058b1bc-ffae-400f-9eb8-a625cad8acb3,122.145.62.198,False
771,149,166,4192.23,Bank Transfer,Dubai,e19f0585-0585-4295-b5c2-47ac70367c66,46.139.38.4,False
772,139,159,24229.56,UPI,New York,eba8b8c0-e94a-4ff4-adeb-f8428c17e870,173.154.151.172,False
773,2,81,38418.95,Bank Transfer,New York,19ec8172-6bcb-4a16-ac48-a0161f428248,125.223.216.240,False
774,34,7,35687.31,Card Payment,New York,7e5c4717-ebc7-48ac-bf7e-9ce86f67abe2,188.140.185.154,False
775,150,109,94857.37,UPI,Delhi,d2a46f5a-5146-4bea-9e1e-a04a3b47cc3f,177.245.100.233,False
776,61,135,22347.32,Bank Transfer,Singapore,704f0fce-b8c9-4096-81de-0a744c65a0d5,125.46.21.215,False
777,125,187,45227.71,Bank Transfer,New York,459ceb58-a280-4ada-8881-80e41742a32a,138.195.232.107,False
778,25,88,3704.24,Card Payment,Delhi,6ebf41a7-af34-4225-9513-7c54eb3af04b,198.162.183.125,False
779,25,92,28467.81,Card Payment,Singapore,6c019cf1-0089-42e4-ace9-18a0e1f6f2dd,49.192.150.70,False
780,149,98,818456.36,Wallet Transfer,New York,826ca5af-580b-4499-8d0b-2bfa3515a353,46.30.123.87,True
781,144,41,48807.51,UPI,Singapore,b9ccea14-725f-40f3-af35-b930fc4ba4ae,186.70.166.47,False
782,165,57,16510.8,Bank Transfer,New York,31c1147e-ce43-45be-87ee-dd323122f83b,200.78.44.240,False
783,13,73,28842.07,Card Payment,London,c4779040-5b91-48cc-b786-af8e2666ed68,96.110.163.209,False
784,85,119,80517.8,Wallet Transfer,Mumbai,83d29986-8d11-4342-97d6-eee00d06a363,97.90.25.243,False
785,44,24,66810.96,Bank Transfer,Dubai,cbb10df6-e7fe-4ace-abda-5ba9ab18368b,57.244.38.69,False
786,158,45,11065.56,UPI,Dubai,a945e588-9f65-4a91-8abf-cd4db4e27b10,144.114.117.97,False
787,131,23,97623.02,Card Payment,Delhi,affbf592-6267-4e2b-8f3a-76f65fa7bee5,157.94.120.90,False
788,148,191,87337.72,UPI,New York,40776222-42a8-4b27-a4eb-9fb9f1dcaf4b,122.218.39.174,False
789,10,145,304.82,Bank Transfer,Delhi,24886f5d-92bf-4143-91df-d911d210a6b5,96.202.172.12,False
790,6,4,90869.28,Wallet Transfer,Dubai,b51a8ba4-25fa-4d92-9206-a0ddc88c2c14,111.76.164.179,False
791,110,119,61857.62,UPI,Mumbai,68dd01a2-6915-4691-86a8-e0d19c70e89b,72.207.108.250,False
792,176,25,29746.7,UPI,Singapore,c548c189-ed5d-40f8-aadc-c69d65bda109,141.186.16.164,False
793,39,56,25019.49,Wallet Transfer,Delhi,f73b7db2-8a26-49ad-9993-8d752a4f4679,151.99.57.159,False
794,153,102,1324.37,Wallet Transfer,Singapore,4d29c806-83b0-4509-8bc9-7ab6c94bc2af,146.148.148.192,False
795,3,52,84441.38,UPI,Singapore,46dfca02-0cb2-4f00-b2c7-7aef0f915a7f,191.249.122.66,False
796,98,97,37351.49,Wallet Transfer,Delhi,464a9fc0-15b2-4895-8fa4-2a41e9130c58,125.16.148.81,False
797,50,149,75913.85,Bank Transfer,New York,2920e0ac-5e0f-43ae-b5a0-e70fbcc0fa6a,147.210.14.28,False
798,72,123,532845.73,Wallet Transfer,London,1e742399-3f82-43d9-882e-77d2004e6a86,145.78.197.112,True
799,88,159,7747.65,Card Payment,Mumbai,4fdd2e74-4d55-403f-a031-73df3e4e3c3c,99.190.54.45,False
800,50,9,865910.78,Wallet Transfer,London,65c0ff67-d1b9-4f1d-91d8-ef7560fc1fa0,205.218.227.160,True
801,119,20,95399.6,Bank Transfer,Delhi,f561dcea-e6ac-47dc-adb9-cca383bb92b6,64.59.138.109,False
802,177,95,50449.65,UPI,London,1cd7e726-b6b3-40f4-bad2-388ce2fbd925,184.129.231.58,False
803,27,28,93776.19,Wallet Transfer,New York,879cd839-0db1-419c-9b25-e77ee1fdf3e7,117.157.181.218,False
804,154,116,92871.53,UPI,Mumbai,f9037060-45f5-4ebe-abe7-ff63ef67d306,118.111.43.251,False
805,47,178,42807.8,Wallet Transfer,London,6576635a-4d69-4479-a0f7-761030849351,193.38.121.191,False
806,167,192,75935.49,Bank Transfer,New York,a0927d90-421c-41e8-9bff-a1e7b4222a52,61.177.173.106,False
807,10,127,96533.8,Card Payment,Singapore,eaa91ff8-30a0-4db0-b967-6028823c3c51,153.59.120.223,False
808,98,118,48517.67,Bank Transfer,London,fa0e269c-24e6-4e1d-bd4b-089975bd0c38,144.117.166.197,False
809,28,37,90009.06,Bank Transfer,London,1f6dbd30-7490-470c-8c8c-337911979c7c,163.39.74.45,False
810,138,20,92089.21,Bank Transfer,London,135c1053-3be5-4f74-84c0-3a08a1677f84,137.25.11.35,False
811,81,152,207.19,Wallet Transfer,New York,009bb84c-494e-49b0-9828-0fb380e90da3,153.9.164.37,False
812,159,91,24197.61,Wallet Transfer,Dubai,2b782194-00bd-45bd-b75b-7c7b6d0affa7,206.4.60.0,False
813,78,77,78024.15,Card Payment,London,276f5755-111c-4401-a639-7d070ca7fe9a,93.22.204.28,False
814,130,60,71085.98,UPI,Mumbai,4647b8b1-91ab-4e1b-8675-102fdc238660,4.189.84.83,False
815,86,42,20112.32,Bank Transfer,Mumbai,295d3a85-744b-4d29-bd8c-76ec7573110b,171.117.74.192,False
816,124,81,273066.57,UPI,Singapore,c842b98a-49d3-4c9e-9bcb-b1422a788b43,135.10.51.220,True
817,152,77,31444.61,UPI,Mumbai,ec8e7a83-b39f-48c3-9017-2ad42ceb74f8,105.64.204.55,False
818,37,175,79441.28,Bank Transfer,New York,638f5178-a87e-49eb-8dbc-1fae19327132,105.152.168.34,False
819,163,37,10552.87,UPI,Delhi,41535fd3-64ce-4346-a66a-fd7468889dd9,61.243.153.24,False
820,16,73,80796.51,Card Payment,New York,f34cce1d-ecd6-4164-ac17-ec8ecf0d55a5,42.226.227.239,False
821,35,190,28429.12,Bank Transfer,London,b5f76abc-c7d7-42b6-83e8-0b1138a11830,66.100.89.123,False
822,30,183,46495.58,UPI,New York,6bbbeb37-4eee-4006-8500-b184f346d3a4,128.168.179.101,False
823,138,128,71468.77,Bank Transfer,New York,abbd982a-ecae-4e60-b066-269f343321f6,12.74.97.191,False
824,179,121,30173.08,UPI,Delhi,8a74187c-0f1f-46c6-9009-24ec9c624699,86.255.52.153,False
825,176,189,65218.64,Card Payment,Singapore,e636d78a-26de-4070-9847-ec8070866694,44.179.242.54,False
826,106,57,90853.16,UPI,New York,c2e320e9-c4cb-418a-8c24-837afb7be34d,16.169.165.118,False
827,80,46,25889.22,UPI,Singapore,d99e4de3-a0af-41d2-8ce1-7c1499b6620d,57.114.142.74,False
828,103,156,77414.5,Bank Transfer,London,4585d5c3-634b-49c0-aa5b-1a207f7897ae,222.185.208.67,False
829,136,54,77645.88,UPI,New York,cb779f7d-7085-4719-99c5-93ffc656702f,141.34.242.232,False
830,2,7,60416.34,Card Payment,New York,6d6362ba-2de1-4683-9cd4-5ed9a828bbed,186.24.153.40,False
831,52,13,59745.33,Bank Transfer,Mumbai,f97ccfcc-c285-4df4-8385-4ab88c58290e,151.122.234.9,False
832,38,90,20884.83,Bank Transfer,London,cb238b67-8fc3-4d6d-b287-f4076e58de4b,156.24.186.219,False
833,49,43,71839.93,UPI,Delhi,f5d79fc9-bf6b-4c5e-918d-0bc5196a555b,156.18.99.117,False
834,103,156,78215.02,UPI,Dubai,a0ddd0d4-3281-4724-afd4-80eacc696177,69.224.48.142,False
835,74,18,21702.27,Wallet Transfer,Singapore,7ae3518c-2dca-4ec7-9e07-7ae8c21d5fd3,70.250.131.103,False
836,114,187,94537.09,Wallet Transfer,New York,aa23a571-e207-4978-bda6-e8502841da24,152.137.158.85,False
837,54,3,28271.8,Wallet Transfer,London,d102dc82-d3ad-4926-bfaa-700b2984984b,61.156.234.102,False
838,186,187,63882.63,Bank Transfer,Singapore,bc95ba56-5dda-47f7-9475-9f37a516f085,133.103.204.222,False
839,8,148,76813.12,Bank Transfer,Mumbai,a2d29fa5-b059-45ee-89e6-235160345700,87.24.215.90,False
840,183,127,53818.46,Bank Transfer,London,44d09c8d-2735-4f28-8350-f3d982f4eb73,95.2.0.159,False
841,18,156,51472.14,UPI,New York,1015d2b3-203e-4b4c-9913-186311e08ce1,62.78.104.122,False
842,77,94,10332.44,UPI,London,63162c75-aa6f-4013-addc-652a10711d04,76.22.66.138,False
843,68,81,29523.97,Card Payment,New York,09de8bcb-3272-4afb-86f3-46793ec4366f,175.233.85.171,False
844,74,25,24855.76,Card Payment,Singapore,f0b5aafa-3544-4628-8fac-29ef24beac3e,137.148.58.70,False
845,103,182,33797.16,Wallet Transfer,Singapore,bf4775ed-f1ba-432c-8a84-6a3321ee935c,166.12.192.168,False
846,40,51,7759.57,Bank Transfer,New York,c608f879-42d7-4d58-b309-86000f9f6bed,119.96.61.230,False
847,97,111,69161.78,Wallet Transfer,Dubai,7427a47e-60c6-43b4-92ff-f1442e0055e5,106.100.131.86,False
848,147,50,74010.69,Bank Transfer,New York,adf8f303-63ba-4c75-a3a2-9c6f7476d1f6,44.123.237.26,False
849,138,80,23291.36,Bank Transfer,Mumbai,409e4ee0-c1f8-41de-b5d1-c67d2e058a9a,111.233.78.252,False
850,68,50,18970.21,Card Payment,Singapore,352d7d40-bead-47e7-8bd5-ac783c8fabda,194.241.167.167,False
851,86,150,34783.52,Wallet Transfer,Mumbai,7e471f82-90e9-48c4-8ed5-a7d485e90504,28.225.170.248,False
852,29,76,81587.57,Wallet Transfer,New York,a077637e-442f-4c67-86fa-77a6f7ad48c5,66.69.184.20,False
853,185,71,77020.77,UPI,New York,7bc5d40d-fd1f-4f02-92ce-e12f44359b3b,174.141.210.56,False
854,65,106,2777.65,Card Payment,New York,37cdfa66-75e5-4772-a21d-5e66f9abadbd,29.75.165.191,False
855,103,147,57637.59,Card Payment,New York,794a5edc-1cc7-4a34-aee2-bee03506bf2f,78.37.123.95,False
856,18,20,63915.81,UPI,New York,de0e1766-df28-479c-ba1e-60c2a83602bf,114.29.241.102,False
857,21,129,21793.07,Card Payment,Singapore,ff438fbe-f465-434f-b067-3b0dc8dca0c8,75.77.126.52,False
858,29,186,96112.68,Bank Transfer,Delhi,7407c4a9-e588-442f-9ee0-fe37589f5e63,113.54.182.70,False
859,160,34,58733.11,Bank Transfer,Mumbai,2bfb0f35-08dc-4936-88ca-60d3ee4d497a,25.65.224.251,False
860,183,74,46817.38,Card Payment,Mumbai,5e3e4b49-6c9d-4904-8ae3-3d16e80880a4,142.140.95.169,False
861,180,120,18539.01,Card Payment,Mumbai,18aaa5e6-d220-435c-9619-1dd617528914,118.3.93.8,False
862,64,172,96308.57,UPI,Mumbai,88044d3e-7208-4797-8cf6-a13e5847baea,62.67.21.95,False
863,37,65,23181.46,Wallet Transfer,Dubai,f886db1a-eea9-4541-b643-99e92efe1f8d,186.107.215.161,False
864,65,86,383714.99,Bank Transfer,Mumbai,2a66eafd-35bb-43ab-bca5-96d99c1d77ad,121.252.176.127,True
865,136,50,98058.89,Card Payment,Delhi,bb2afaea-a0e0-4937-96ae-0246adeb4680,28.74.63.110,False
866,102,28,19128.5,UPI,New York,056c4c26-d15c-4f69-907c-07fae80c4d16,194.112.120.252,False
867,5,162,48510.09,Wallet Transfer,Delhi,6ccb0a7e-25dc-4abb-bbc6-094341d62a4e,20.246.196.99,False
868,94,22,82481.44,Bank Transfer,Mumbai,d58e40ef-9a1c-4755-907b-bdea28d3aa92,223.15.78.214,False
869,156,88,464268.59,Card Payment,Dubai,91ca2e6e-93ff-4ca2-903c-bc74ef52bf34,206.59.89.85,True
870,4,23,32521.9,Card Payment,New York,99c80063-b677-4654-b5ae-a826314745fc,206.100.243.10,False
871,146,94,12397.25,UPI,Delhi,5c9d37ba-e9de-4ef5-ab7d-9563a58ccf6e,173.157.238.233,False
872,2,26,488319.07,UPI,New York,594f9a3e-d64a-4667-bee3-24b6e5d0fbf7,173.241.141.72,True
873,62,96,56424.28,Wallet Transfer,London,97cf70ee-edad-481f-b8c7-a8520b53529a,54.13.19.192,False
874,16,178,89367.38,UPI,Mumbai,7ccb8560-cc37-4915-8fe9-d5ecb693dba0,64.181.185.31,False
875,7,63,51741.51,UPI,New York,a7bcdcea-bfcf-4269-9f44-8ed92783bce1,21.116.216.48,False
876,39,155,861495.23,Card Payment,Dubai,bcc5f1f6-0509-4b69-a8e6-e6d8164991fb,183.28.219.32,True
877,87,112,502758.28,Wallet Transfer,Delhi,28011fc0-fe80-41f7-9f39-35d30cb456dc,220.197.179.156,True
878,52,48,43348.88,Card Payment,Singapore,63bcd0ab-a151-459f-b01c-2458116356e5,61.124.50.222,False
879,159,112,79140.82,Wallet Transfer,Delhi,2d7745aa-6350-459c-a244-8b1b78bb8264,49.221.96.195,False
880,47,15,95187.47,Bank Transfer,New York,408fafba-a38c-4b5d-9e26-f927114854c7,154.101.252.71,False
881,169,145,5217.96,Bank Transfer,Dubai,9687805e-e796-4e45-83af-68dac180266a,23.226.99.102,False
882,182,101,97669.99,Bank Transfer,Delhi,72f46dcf-4edc-4047-b50d-6ef9b799115e,17.166.78.231,False
883,1,9,46787.66,Wallet Transfer,New York,06a3c82d-5388-4b27-ac0d-57d1f3fa45c1,34.137.155.239,False
884,98,186,89464.58,UPI,New York,b265f04f-03c6-447d-bb59-af48b2eeb609,116.49.244.187,False
885,159,4,41055.37,Bank Transfer,Mumbai,763a6784-98ed-423f-b29d-b04e257fe862,196.89.139.150,False
886,105,47,39386.22,Bank Transfer,Delhi,55ae8010-397a-45d6-95dd-e2b38a9457ca,106.196.201.28,False
887,21,136,22719.57,UPI,Delhi,212818d5-e1be-4178-85f9-001881a10325,103.132.103.147,False
888,33,30,93749.69,Card Payment,Delhi,57238e0a-d17a-4c57-98fb-f5815c721355,134.161.115.40,False
889,103,131,835.0,Wallet Transfer,Delhi,0805efaf-7da9-4c4d-8b52-d206c8f7fcc0,43.32.241.58,False
890,32,24,46250.28,UPI,Delhi,9eb68a2c-655f-486a-b29f-266d9b890add,213.13.230.140,False
891,169,40,27422.78,UPI,Singapore,9aef82a8-14cb-41a5-804d-aea62b4ebd9b,55.221.175.131,False
892,23,16,76345.2,Card Payment,Delhi,19654d38-f1d0-4b23-83f2-a75ee5240c29,58.91.254.90,False
893,173,130,483979.52,Bank Transfer,Delhi,619af868-f132-4fc6-b954-c5b5f732a02a,208.218.0.29,True
894,45,147,98682.82,Bank Transfer,Dubai,ae6aecbf-f059-4e2c-826c-21dcad341477,113.5.47.41,False
895,17,123,72440.69,Bank Transfer,Mumbai,b8dce7d3-5533-4f0a-9986-19e40fd205e0,12.13.166.140,False
896,126,121,55887.51,Card Payment,Delhi,3a8e3de3-aaf8-49ec-9c57-7cf8b535eea0,38.101.102.82,False
897,120,96,49081.69,Bank Transfer,Singapore,1038feea-ad67-4c34-b230-0bf860434c06,96.1.36.25,False
898,110,76,73525.68,UPI,New York,334db141-232f-43da-9bde-ef7f50aad83c,162.247.133.13,False
899,82,149,17336.86,Bank Transfer,London,c3d8b85f-88e6-4236-b2f3-cc3c739d82e3,105.125.46.251,False
900,156,131,68709.83,Bank Transfer,Singapore,9d1852a1-98ad-4f23-8f1d-3317e6119759,103.184.159.154,False
901,82,108,20256.29,Wallet Transfer,New York,3b7b6ac9-0ee0-40fe-bff1-8eb52742c9c3,65.69.194.221,False
902,57,137,92908.29,Card Payment,Dubai,90f521cf-b01d-42c8-8bc6-0a712926b840,104.205.152.66,False
903,16,182,94015.14,Bank Transfer,Dubai,3cec5978-cd37-43f0-8db8-16b7e5cd5814,118.38.119.200,False
904,184,27,41357.39,Bank Transfer,London,9b5d7808-1bfa-46fa-bc8d-368dd069e41a,1.147.116.105,False
905,24,130,66927.78,Card Payment,Mumbai,6f012c07-e6bd-4a52-95f5-1dcc89f009ca,138.235.116.67,False
906,178,38,46294.02,Wallet Transfer,Delhi,218efd34-61fe-4539-8d7a-a46afec56bd8,169.202.161.165,False
907,110,45,89192.16,Card Payment,New York,a024b2bb-396e-443e-a1e6-dc9683f99434,26.104.29.192,False
908,29,40,83481.0,UPI,London,10d3e60d-0c45-4ec2-9a97-702c87fa3d8d,67.195.216.251,False
909,146,48,95235.38,Bank Transfer,Singapore,7850955b-f209-4bfa-9b37-da8b389fdde0,192.247.67.189,False
910,156,47,75055.46,UPI,New York,7b4496f9-7581-4f7b-8384-16579ec11f02,130.39.33.195,False
911,135,89,94211.22,Bank Transfer,Dubai,6c75cae8-c344-4e11-b349-deed28518ffb,146.231.5.26,False
912,133,109,49834.08,Bank Transfer,Mumbai,ad7de34f-81f4-4001-96e1-24a35a3922f1,23.50.32.184,False
913,172,20,56067.7,Card Payment,Singapore,d02f82e6-c60c-47ba-9afa-17d70905594e,4.229.4.119,False
914,57,73,60326.12,Wallet Transfer,New York,1b5e3155-29d8-406b-8673-a3f6115d11a8,77.85.75.156,False
915,129,182,92146.47,Card Payment,London,19b7b39a-2031-42a9-b69f-da1005d84489,82.88.184.154,False
916,66,9,67943.49,Bank Transfer,Mumbai,1232d988-ebb7-49e3-bf4c-58f9c69353e3,202.122.14.125,False
917,47,105,92403.93,Card Payment,London,a805757a-2020-492b-992b-cf04f6cef0fe,39.64.162.140,False
918,142,109,16263.27,Wallet Transfer,London,340a2117-eb3c-4b00-aaed-efed34594615,6.113.254.51,False
919,162,21,22036.63,UPI,Singapore,ec5f0c39-a40b-4e17-9dbf-0a80ed8c8c29,64.165.113.78,False
920,167,26,42639.71,Wallet Transfer,London,678745b6-b319-43d2-99ef-d13cbaa1d720,44.19.139.6,False
921,34,159,69978.46,UPI,Singapore,53cbdacd-2c62-457e-b3d4-9b43ded006f1,87.177.29.54,False
922,128,114,23666.25,Wallet Transfer,Delhi,d7e693f3-e7e2-4512-95af-968aa313ec02,108.156.127.244,False
923,178,40,41984.34,Wallet Transfer,Delhi,86f00f25-1002-4b4c-99e7-229722733e7d,85.116.90.195,False
924,164,24,23460.83,Bank Transfer,New York,bbd5204f-9ad0-46a6-90d9-e1a7ef530a4b,22.247.41.179,False
925,158,52,68731.84,UPI,New York,927497de-8e5a-490d-b885-c28dfeeabaa5,138.16.239.21,False
926,55,191,47422.17,UPI,Delhi,909412d9-2dd1-4c97-8efa-dfae78769266,44.180.160.166,False
927,35,41,13804.88,UPI,Delhi,676405ca-a80a-4070-8080-00147b866d4f,58.61.178.24,False
928,2,11,90115.77,UPI,Singapore,8e5d85d4-c707-4e62-ad40-e0d95faa14d0,159.15.42.229,False
929,130,131,8067.91,Bank Transfer,Singapore,c1de569d-eaea-4286-b702-69486313945f,108.48.120.109,False
930,127,25,29615.81,Bank Transfer,London,e931bfac-ea79-4f92-82c1-28bc55181c7f,103.63.189.220,False
931,20,4,13313.61,UPI,New York,53a8436e-cb58-48e0-9dfa-c942fba71f39,220.217.208.235,False
932,91,137,66426.23,Bank Transfer,Singapore,9cd16f89-931f-4c1a-a834-53874bb8b4a8,182.193.8.39,False
933,124,119,31010.75,Wallet Transfer,Singapore,c40bb1cc-1620-418c-b001-ae0b1295a61a,106.190.217.129,False
934,169,189,84332.38,Bank Transfer,Singapore,ba075f02-2b39-486e-b851-8427728628a3,2.249.190.252,False
935,138,77,32269.68,Bank Transfer,Delhi,ebef5cb8-3816-43df-bcf7-5506312c6257,12.131.157.5,False
936,137,3,802035.03,Bank Transfer,London,2e3472dc-9572-4bfd-bd50-1999b5c02f2a,16.7.110.28,True
937,23,35,25056.31,Bank Transfer,Delhi,f8a77fb6-f90b-40a2-8fab-c731a1a2994f,30.181.91.247,False
938,31,53,26827.05,Bank Transfer,Delhi,29c26ab5-8d09-4685-8c45-07664601c3f7,152.118.114.50,False
939,48,155,59460.15,Wallet Transfer,Mumbai,b03f16f4-5145-46a4-8ae2-b7afe5e4d270,193.110.27.208,False
940,139,13,552614.5,Bank Transfer,Singapore,336479ce-75ed-40a9-9e25-a23be7315924,71.34.15.139,True
